ID_Carro,Marca,Año,Tamaño_Motor,Combustible,Transmision,Kilometraje,Condicion,Precio,Modelo
2113.0,Mercedes,2003,2.9,Híbrido,Automática,143755,Nuevo,70626.72,C-Class
2114.0,Tesla,2014,5.1,Diésel,Manual,180557,Usado,59622.21,Modelo X
2116.0,Ford,2010,5.7,Diésel,Manual,149787,Usado,61246.11,Explorer
2117.0,Ford,2006,4.8,Híbrido,Automática,92943,Nuevo,56311.09,Focus
2118.0,Honda,2016,5.7,Diésel,Automática,218188,Nuevo,51921.07,CR-V
2119.0,Tesla,2019,4.4,Eléctrico,Automática,148188,Usado,53775.18,Modelo X
2120.0,Honda,2023,2.8,Híbrido,Automática,36744,Nuevo,20578.86,Accord
2121.0,Honda,2017,5.7,Diésel,Automática,124697,Usado,49030.38,Civic
2122.0,Mercedes,2021,2.4,Diésel,Manual,116072,Nuevo,62537.06,C-Class
2124.0,Audi,2011,4.5,Eléctrico,Automática,169123,Usado,51425.19,Q5
2125.0,BMW,2008,4.8,Eléctrico,Automática,7176,Nuevo,12364.18,X3
2126.0,Toyota,2004,5.6,Híbrido,Automática,252365,Nuevo,23123.54,RAV4
2127.0,Ford,2009,2.0,Híbrido,Manual,149748,Usado,35492.41,Fiesta
2128.0,Audi,2003,5.0,Eléctrico,Automática,45177,Nuevo,44837.96,A4
2129.0,Toyota,2004,4.7,Gasolina,Manual,110623,Nuevo,61424.06,Corolla
2131.0,Tesla,2010,2.9,Diésel,Automática,120179,Usado,20120.65,Modelo Y
2132.0,Tesla,2020,2.4,Gasolina,Manual,247439,Nuevo,6433.36,Modelo X
2133.0,Audi,2023,2.5,Diésel,Manual,120403,Nuevo,47677.53,A4
2134.0,Audi,2009,5.9,Híbrido,Manual,95287,Nuevo,46049.78,A4
2135.0,Ford,2007,4.2,Híbrido,Automática,119574,Nuevo,57430.62,Fiesta
2136.0,BMW,2001,4.6,Gasolina,Manual,256463,Nuevo,84156.07,X5
2137.0,Honda,2022,5.9,Híbrido,Automática,121509,Nuevo,81224.25,CR-V
2138.0,Tesla,2007,2.9,Eléctrico,Manual,248505,Nuevo,14504.11,Modelo Y
2139.0,Mercedes,2015,5.0,Eléctrico,Manual,192589,Usado,93729.56,E-Class
2140.0,BMW,2021,3.2,Gasolina,Automática,289531,Nuevo,15489.37,Serie 5
2141.0,Mercedes,2004,5.3,Gasolina,Manual,4090,Usado,65284.2,GLA
2142.0,Ford,2002,1.9,Diésel,Manual,3743,Nuevo,68878.6,Mustang
2143.0,Ford,2011,5.7,Híbrido,Automática,30924,Usado,69588.36,Fiesta
2144.0,Ford,2012,2.1,Diésel,Automática,141268,Usado,30208.36,Fiesta
2145.0,Toyota,2012,2.6,Diésel,Automática,105312,Nuevo,36382.78,RAV4
2146.0,Mercedes,2009,4.8,Eléctrico,Manual,216249,Nuevo,57124.3,E-Class
2147.0,BMW,2003,3.0,Eléctrico,Manual,224090,Nuevo,23960.81,Serie 5
2148.0,BMW,2008,4.0,Eléctrico,Manual,229602,Nuevo,6929.49,X3
2149.0,Audi,2021,3.2,Eléctrico,Manual,103976,Nuevo,58403.72,A4
2151.0,Tesla,2022,2.1,Eléctrico,Automática,113566,Nuevo,67389.46,Modelo X
2152.0,Audi,2001,1.3,Híbrido,Manual,257443,Nuevo,18936.55,A3
2153.0,Ford,2018,2.5,Eléctrico,Automática,119968,Nuevo,84887.86,Focus
2154.0,BMW,2000,3.4,Eléctrico,Manual,61600,Nuevo,18891.04,X5
2155.0,Mercedes,2006,1.8,Eléctrico,Automática,50022,Nuevo,89677.64,GLA
2156.0,Ford,2016,2.8,Gasolina,Manual,134271,Nuevo,47704.51,Focus
2157.0,Toyota,2002,3.0,Híbrido,Manual,123323,Nuevo,57231.5,Prius
2158.0,Audi,2019,1.3,Híbrido,Automática,186110,Usado,90175.23,A3
2159.0,Ford,2019,3.9,Diésel,Manual,120278,Usado,33491.74,Explorer
2160.0,Ford,2020,5.4,Diésel,Automática,270041,Usado,22273.56,Explorer
2161.0,Toyota,2002,1.8,Eléctrico,Manual,64541,Usado,47346.4,Corolla
2162.0,Honda,2002,4.0,Gasolina,Manual,106968,Nuevo,28214.89,CR-V
2163.0,BMW,2016,4.3,Diésel,Automática,14892,Nuevo,55145.17,Serie 5
2164.0,Mercedes,2006,3.1,Diésel,Manual,24815,Nuevo,31149.5,GLC
2165.0,Tesla,2013,4.5,Eléctrico,Automática,278411,Nuevo,87126.51,Modelo X
2167.0,Audi,2017,3.5,Diésel,Manual,114463,Nuevo,5022.86,A3
2168.0,Ford,2012,1.0,Diésel,Manual,190732,Nuevo,81520.0,Fiesta
2169.0,Toyota,2019,4.5,Híbrido,Manual,196599,Usado,36370.17,Prius
2170.0,Toyota,2019,4.3,Gasolina,Manual,194451,Usado,35419.76,Camry
2171.0,BMW,2020,1.2,Híbrido,Manual,172343,Usado,41390.97,Serie 5
2172.0,Honda,2017,2.8,Diésel,Manual,138307,Nuevo,64874.94,Fit
2173.0,Tesla,2003,5.9,Híbrido,Automática,88757,Nuevo,46995.77,Modelo S
2174.0,BMW,2000,3.1,Híbrido,Manual,296753,Usado,64720.38,Serie 3
2175.0,Ford,2017,3.5,Diésel,Manual,254200,Nuevo,18944.17,Fiesta
2176.0,BMW,2000,5.5,Eléctrico,Manual,23645,Nuevo,97165.62,Serie 5
2177.0,Mercedes,2012,4.6,Diésel,Automática,195630,Nuevo,74312.6,GLC
2179.0,Toyota,2019,5.0,Diésel,Manual,269915,Usado,73796.14,Camry
2180.0,Audi,2022,5.3,Diésel,Manual,151460,Usado,59627.42,Q5
2182.0,Tesla,2010,3.4,Gasolina,Automática,57042,Nuevo,21928.66,Modelo 3
2183.0,Ford,2008,2.9,Eléctrico,Manual,196945,Nuevo,8924.27,Fiesta
2184.0,Mercedes,2008,5.8,Gasolina,Automática,47024,Usado,81877.62,GLC
2186.0,BMW,2000,1.4,Híbrido,Automática,56965,Nuevo,35091.12,X3
2187.0,Tesla,2016,5.3,Gasolina,Automática,272201,Nuevo,17002.77,Modelo X
2188.0,Ford,2021,3.4,Eléctrico,Manual,224321,Nuevo,50984.36,Fiesta
2189.0,Audi,2001,1.3,Diésel,Manual,271127,Usado,54899.83,A4
2190.0,BMW,2023,3.7,Gasolina,Manual,19995,Nuevo,71685.11,Serie 3
2191.0,Audi,2012,3.1,Híbrido,Manual,114587,Nuevo,97144.03,Q5
2192.0,BMW,2008,5.4,Gasolina,Manual,233076,Nuevo,46319.83,X5
2193.0,Honda,2003,2.0,Eléctrico,Manual,222700,Nuevo,43573.25,Accord
2194.0,Ford,2004,5.1,Gasolina,Manual,38886,Nuevo,40143.35,Focus
2195.0,BMW,2010,3.8,Híbrido,Automática,95149,Nuevo,83557.77,X3
2196.0,Mercedes,2023,1.3,Híbrido,Manual,94020,Nuevo,19850.14,C-Class
2197.0,Tesla,2018,5.9,Eléctrico,Manual,2673,Nuevo,37662.23,Modelo Y
2198.0,Toyota,2020,3.6,Híbrido,Automática,23466,Nuevo,73872.23,Corolla
2199.0,Mercedes,2002,2.5,Diésel,Manual,237626,Usado,6491.02,GLA
2200.0,Mercedes,2011,3.3,Híbrido,Manual,50406,Nuevo,32491.17,C-Class
2201.0,Tesla,2018,5.3,Diésel,Manual,69284,Nuevo,65937.48,Modelo X
2202.0,Toyota,2018,2.5,Gasolina,Manual,235718,Nuevo,22665.45,Corolla
2203.0,Mercedes,2012,2.0,Diésel,Automática,13665,Nuevo,33757.5,GLC
2204.0,BMW,2006,1.6,Diésel,Automática,20641,Usado,51174.28,X3
2205.0,BMW,2014,2.5,Gasolina,Manual,35797,Usado,45092.24,X5
2206.0,BMW,2022,4.9,Híbrido,Manual,215838,Nuevo,15072.58,Serie 5
2207.0,Toyota,2006,3.4,Diésel,Automática,102339,Nuevo,94132.36,RAV4
2208.0,Mercedes,2007,2.1,Híbrido,Manual,113431,Nuevo,9207.81,C-Class
2209.0,Toyota,2004,1.8,Gasolina,Automática,232275,Usado,76225.56,Prius
2210.0,BMW,2020,2.7,Eléctrico,Automática,283317,Usado,11785.16,X3
2211.0,Tesla,2013,5.7,Híbrido,Automática,144294,Nuevo,49393.1,Modelo X
2212.0,Mercedes,2003,2.7,Híbrido,Manual,181136,Usado,21664.07,C-Class
2213.0,Mercedes,2022,5.9,Eléctrico,Manual,168082,Nuevo,18404.29,GLA
2214.0,Audi,2009,3.4,Eléctrico,Manual,253301,Nuevo,16960.31,Q5
2215.0,Audi,2019,1.9,Gasolina,Automática,18095,Usado,48014.73,A3
2216.0,Honda,2014,5.5,Híbrido,Manual,123554,Usado,53971.07,Accord
2217.0,Ford,2017,3.3,Híbrido,Manual,234989,Nuevo,17671.53,Explorer
2219.0,Toyota,2012,5.9,Híbrido,Manual,107181,Usado,29487.76,Corolla
2220.0,Audi,2007,1.3,Diésel,Manual,222310,Usado,48589.93,A3
2221.0,Honda,2008,1.5,Diésel,Manual,282744,Nuevo,25545.61,CR-V
2222.0,Mercedes,2015,4.6,Diésel,Automática,264610,Nuevo,51922.65,GLA
2223.0,Honda,2018,2.4,Híbrido,Manual,256349,Nuevo,76821.58,Civic
2224.0,Mercedes,2015,1.9,Diésel,Automática,176169,Nuevo,54504.69,E-Class
2225.0,Tesla,2006,1.2,Diésel,Automática,53276,Nuevo,32136.64,Modelo X
2226.0,Tesla,2013,1.1,Gasolina,Automática,269072,Nuevo,28597.68,Modelo 3
2227.0,Mercedes,2013,4.9,Gasolina,Manual,205719,Usado,77098.77,C-Class
2228.0,Ford,2003,1.7,Eléctrico,Manual,171960,Usado,16232.63,Explorer
2229.0,Audi,2014,3.3,Eléctrico,Manual,226097,Nuevo,40146.82,Q7
2230.0,Toyota,2002,4.0,Eléctrico,Automática,174904,Nuevo,19390.86,Prius
2231.0,Toyota,2004,3.1,Eléctrico,Automática,116196,Nuevo,29507.7,Camry
2232.0,BMW,2000,1.1,Gasolina,Manual,9404,Usado,19504.91,X5
2233.0,Mercedes,2002,4.9,Gasolina,Automática,209190,Usado,89243.39,E-Class
2234.0,Toyota,2014,1.1,Gasolina,Manual,113187,Nuevo,74530.9,Prius
2235.0,Ford,2023,4.8,Diésel,Manual,27684,Nuevo,58288.09,Fiesta
2236.0,Mercedes,2007,5.5,Diésel,Manual,68591,Usado,26320.4,GLA
2237.0,Ford,2003,3.2,Eléctrico,Manual,208794,Usado,53471.55,Fiesta
2238.0,Toyota,2001,3.7,Diésel,Manual,264826,Nuevo,54479.15,RAV4
2239.0,Toyota,2023,3.4,Híbrido,Manual,111186,Nuevo,61088.35,Corolla
2240.0,BMW,2023,2.9,Gasolina,Manual,243181,Nuevo,10708.09,Serie 3
2241.0,Toyota,2009,5.4,Eléctrico,Automática,21832,Nuevo,97425.69,Prius
2242.0,Mercedes,2003,5.5,Eléctrico,Manual,16997,Nuevo,49216.7,GLC
2243.0,Tesla,2002,2.7,Híbrido,Automática,296784,Nuevo,93020.52,Modelo Y
2244.0,Mercedes,2001,4.1,Diésel,Automática,40491,Nuevo,5931.77,E-Class
2245.0,Mercedes,2016,5.6,Eléctrico,Manual,63043,Usado,28518.05,E-Class
2246.0,BMW,2022,5.8,Diésel,Automática,128568,Nuevo,14879.58,Serie 3
2247.0,BMW,2020,3.5,Diésel,Automática,72725,Usado,78113.54,Serie 3
2248.0,Toyota,2023,3.3,Híbrido,Automática,128131,Nuevo,35411.88,RAV4
2249.0,Honda,2019,2.4,Eléctrico,Manual,45520,Usado,84846.79,Fit
2251.0,BMW,2012,1.7,Diésel,Manual,64442,Nuevo,68440.51,Serie 5
2252.0,Toyota,2004,3.9,Híbrido,Manual,261025,Nuevo,68249.27,Camry
2253.0,Honda,2020,2.4,Híbrido,Manual,152842,Nuevo,71515.17,CR-V
2254.0,Toyota,2008,2.4,Diésel,Automática,178570,Nuevo,69007.56,Corolla
2255.0,Toyota,2021,3.0,Híbrido,Automática,123447,Usado,41756.29,RAV4
2256.0,Toyota,2005,6.0,Diésel,Manual,61477,Nuevo,69868.63,Corolla
2258.0,Mercedes,2009,3.9,Gasolina,Automática,177561,Nuevo,36594.48,GLA
2259.0,Toyota,2007,1.4,Híbrido,Automática,290534,Usado,94764.46,Camry
2260.0,Audi,2006,1.8,Gasolina,Automática,10247,Nuevo,6290.25,Q7
2261.0,BMW,2006,3.2,Diésel,Manual,200123,Nuevo,38162.84,Serie 3
2262.0,Honda,2005,3.6,Diésel,Manual,190791,Nuevo,17549.35,Accord
2263.0,Mercedes,2020,2.3,Diésel,Manual,207358,Usado,17028.88,GLA
2264.0,Tesla,2019,2.6,Gasolina,Automática,291727,Nuevo,82465.8,Modelo S
2265.0,Honda,2002,1.4,Diésel,Automática,139148,Nuevo,92244.99,Accord
2266.0,Mercedes,2018,2.5,Híbrido,Manual,146123,Nuevo,78887.03,E-Class
2267.0,Tesla,2021,5.8,Eléctrico,Manual,28670,Nuevo,97778.49,Modelo Y
2268.0,Honda,2014,5.7,Eléctrico,Automática,10236,Nuevo,25551.25,Civic
2269.0,Mercedes,2003,2.7,Híbrido,Manual,35568,Usado,18375.99,E-Class
2270.0,Honda,2011,3.9,Eléctrico,Manual,107327,Nuevo,54466.86,Accord
2271.0,Honda,2005,5.5,Gasolina,Automática,255745,Nuevo,83758.57,Fit
2273.0,Honda,2003,5.1,Diésel,Manual,125721,Nuevo,99578.74,CR-V
2274.0,Honda,2014,5.7,Diésel,Automática,259291,Usado,62213.36,CR-V
2276.0,BMW,2004,1.8,Gasolina,Automática,55904,Usado,39682.76,X3
2277.0,Toyota,2012,5.8,Gasolina,Automática,278252,Nuevo,48512.26,Camry
2278.0,Ford,2022,3.7,Híbrido,Manual,264997,Nuevo,76474.34,Fiesta
2279.0,Audi,2017,1.1,Gasolina,Automática,266320,Nuevo,80306.54,A4
2280.0,Ford,2004,2.3,Eléctrico,Manual,100459,Nuevo,27138.14,Explorer
2281.0,Ford,2015,3.2,Híbrido,Automática,185922,Nuevo,93331.1,Mustang
2282.0,Mercedes,2018,4.5,Híbrido,Manual,137901,Nuevo,87405.2,E-Class
2283.0,Toyota,2013,4.7,Híbrido,Automática,123225,Nuevo,6729.5,RAV4
2284.0,Mercedes,2015,6.0,Gasolina,Automática,235847,Nuevo,17213.97,GLA
2285.0,Toyota,2014,2.4,Híbrido,Manual,221738,Nuevo,52129.23,Corolla
2286.0,Tesla,2021,3.7,Gasolina,Automática,110893,Nuevo,48790.77,Modelo S
2287.0,Tesla,2003,3.7,Gasolina,Manual,242726,Usado,72297.13,Modelo X
2289.0,Honda,2015,1.8,Diésel,Automática,181880,Nuevo,66261.25,Civic
2290.0,BMW,2023,5.9,Diésel,Manual,6611,Nuevo,63555.14,Serie 3
2291.0,Honda,2021,5.3,Híbrido,Automática,247524,Usado,27193.86,CR-V
2292.0,BMW,2020,3.5,Diésel,Automática,295187,Usado,56527.43,X3
2293.0,Mercedes,2021,4.0,Eléctrico,Manual,136343,Nuevo,26109.68,E-Class
2294.0,BMW,2020,2.1,Eléctrico,Automática,190191,Nuevo,18957.69,X3
2295.0,Mercedes,2007,3.7,Gasolina,Manual,142645,Nuevo,59447.82,GLA
2297.0,Ford,2015,3.6,Eléctrico,Manual,286608,Nuevo,27508.67,Mustang
2298.0,Tesla,2022,6.0,Híbrido,Automática,249220,Nuevo,38756.93,Modelo 3
2299.0,Tesla,2009,4.1,Diésel,Automática,118523,Nuevo,29374.46,Modelo 3
2300.0,Ford,2009,2.9,Eléctrico,Manual,20662,Nuevo,30313.68,Explorer
2301.0,BMW,2001,4.9,Eléctrico,Automática,280372,Nuevo,43398.25,X3
2302.0,BMW,2008,1.9,Híbrido,Manual,60721,Nuevo,71676.27,Serie 3
2303.0,Mercedes,2016,2.9,Gasolina,Automática,138458,Nuevo,8686.43,GLC
2304.0,Honda,2010,2.7,Híbrido,Manual,269006,Nuevo,95926.8,Fit
2305.0,Mercedes,2009,3.2,Gasolina,Manual,40108,Usado,9396.59,C-Class
2307.0,Tesla,2016,3.4,Gasolina,Manual,244437,Nuevo,89965.92,Modelo Y
2308.0,Ford,2003,5.0,Eléctrico,Manual,237011,Nuevo,54826.47,Focus
2309.0,Tesla,2015,3.9,Eléctrico,Automática,158273,Nuevo,18014.7,Modelo S
2310.0,Toyota,2019,2.7,Diésel,Manual,49966,Nuevo,58688.87,Camry
2312.0,Honda,2020,2.2,Gasolina,Automática,272530,Usado,86487.1,Accord
2313.0,Mercedes,2004,2.1,Gasolina,Manual,77228,Usado,57335.06,C-Class
2314.0,Ford,2005,3.5,Híbrido,Manual,146297,Usado,44017.39,Focus
2315.0,Honda,2016,2.3,Diésel,Manual,43021,Nuevo,84637.66,Fit
2316.0,Mercedes,2000,1.0,Diésel,Manual,149333,Nuevo,98190.42,E-Class
2317.0,BMW,2018,4.2,Diésel,Manual,252646,Usado,66284.8,X5
2318.0,Tesla,2003,3.6,Híbrido,Manual,86755,Usado,88066.77,Modelo Y
2319.0,BMW,2016,3.2,Gasolina,Manual,66330,Nuevo,61879.84,Serie 3
2320.0,Audi,2008,5.8,Gasolina,Manual,178438,Nuevo,70529.86,A3
2321.0,Toyota,2023,3.9,Gasolina,Automática,45313,Usado,70375.88,Prius
2323.0,Ford,2007,1.7,Diésel,Manual,232783,Nuevo,35496.28,Focus
2324.0,Honda,2014,3.8,Eléctrico,Automática,289176,Usado,59687.83,Civic
2325.0,Ford,2006,5.3,Híbrido,Manual,148430,Nuevo,61442.88,Focus
2326.0,Tesla,2005,3.9,Híbrido,Manual,28365,Nuevo,34931.8,Modelo Y
2327.0,Mercedes,2000,4.6,Diésel,Manual,275333,Nuevo,38235.97,GLC
2328.0,BMW,2014,2.9,Eléctrico,Manual,7248,Nuevo,77413.44,Serie 3
2329.0,Audi,2022,1.5,Gasolina,Manual,4369,Nuevo,60358.76,Q7
2330.0,Audi,2006,3.3,Diésel,Manual,290749,Nuevo,19175.06,A3
2331.0,Tesla,2016,3.0,Híbrido,Automática,171955,Usado,84575.51,Modelo X
2332.0,Audi,2001,5.3,Híbrido,Automática,33055,Nuevo,88895.86,Q5
2333.0,Tesla,2008,2.2,Híbrido,Automática,199803,Nuevo,49283.41,Modelo 3
2334.0,Ford,2008,5.8,Gasolina,Automática,269594,Nuevo,24846.21,Focus
2335.0,BMW,2012,5.8,Híbrido,Automática,133997,Nuevo,95022.62,Serie 5
2336.0,Honda,2005,2.2,Gasolina,Manual,50272,Usado,88815.61,Civic
2337.0,Mercedes,2005,2.7,Gasolina,Manual,5310,Nuevo,28216.27,GLA
2338.0,Honda,2019,5.5,Gasolina,Manual,31817,Nuevo,14081.4,Fit
2339.0,Ford,2019,5.8,Diésel,Manual,215888,Nuevo,46862.09,Mustang
2341.0,Audi,2002,2.6,Eléctrico,Automática,215155,Nuevo,21661.92,Q7
2342.0,Toyota,2016,3.6,Híbrido,Automática,207382,Nuevo,53755.2,Corolla
2343.0,Ford,2016,4.4,Diésel,Manual,15457,Nuevo,45414.47,Explorer
2344.0,Ford,2011,2.4,Híbrido,Manual,42311,Usado,89602.36,Mustang
2345.0,BMW,2015,4.7,Gasolina,Manual,151958,Usado,45808.83,X5
2346.0,Honda,2014,1.3,Diésel,Automática,123573,Usado,55708.76,Accord
2348.0,Ford,2022,2.9,Gasolina,Manual,164334,Nuevo,33470.72,Focus
2349.0,Audi,2000,2.8,Híbrido,Automática,263272,Nuevo,32454.14,A3
2350.0,Audi,2016,2.6,Eléctrico,Manual,79522,Usado,80961.53,A3
2351.0,Mercedes,2002,3.5,Gasolina,Automática,163394,Nuevo,31366.2,E-Class
2352.0,Tesla,2014,2.6,Eléctrico,Automática,48929,Usado,84027.26,Modelo 3
2353.0,Tesla,2003,2.0,Gasolina,Manual,81696,Nuevo,14075.88,Modelo 3
2354.0,Toyota,2003,2.5,Diésel,Automática,271952,Usado,15569.82,Corolla
2355.0,Tesla,2017,5.9,Gasolina,Automática,95148,Nuevo,90625.72,Modelo X
2356.0,BMW,2016,3.1,Diésel,Manual,283869,Nuevo,56377.17,Serie 5
2357.0,Toyota,2018,3.2,Gasolina,Automática,220026,Nuevo,73287.36,Camry
2358.0,Mercedes,2010,3.9,Gasolina,Manual,83576,Nuevo,26402.44,C-Class
2359.0,Audi,2019,5.9,Híbrido,Automática,20557,Nuevo,20796.06,A4
2361.0,Honda,2007,4.4,Eléctrico,Manual,271142,Usado,39069.22,Fit
2362.0,Audi,2013,4.6,Eléctrico,Automática,36080,Nuevo,48228.1,A3
2363.0,BMW,2000,4.0,Gasolina,Automática,258815,Nuevo,7657.33,X5
2364.0,Audi,2013,1.4,Gasolina,Manual,188869,Nuevo,41658.67,Q5
2365.0,BMW,2001,4.4,Gasolina,Automática,146874,Usado,78191.59,Serie 5
2366.0,BMW,2022,1.3,Diésel,Automática,42407,Nuevo,83021.14,Serie 3
2367.0,BMW,2003,4.0,Diésel,Automática,120283,Nuevo,71381.7,X5
2368.0,Mercedes,2023,4.7,Híbrido,Manual,13338,Usado,70757.07,GLC
2370.0,BMW,2005,5.2,Eléctrico,Manual,149967,Nuevo,56141.29,X3
2371.0,Honda,2000,1.2,Eléctrico,Automática,178982,Nuevo,75550.02,CR-V
2372.0,Toyota,2016,5.2,Híbrido,Automática,109367,Nuevo,28493.67,Camry
2373.0,Ford,2007,3.3,Eléctrico,Manual,117486,Nuevo,26994.12,Fiesta
2374.0,Toyota,2018,2.1,Híbrido,Manual,214209,Usado,95242.86,Corolla
2375.0,BMW,2020,1.7,Gasolina,Automática,256055,Nuevo,7630.54,Serie 3
2376.0,Honda,2000,5.8,Eléctrico,Automática,136421,Nuevo,18249.22,Fit
2377.0,Audi,2004,1.4,Gasolina,Automática,153535,Nuevo,59181.58,Q5
2378.0,Honda,2015,2.0,Diésel,Automática,74935,Nuevo,75094.31,Fit
2379.0,BMW,2005,2.7,Eléctrico,Manual,189864,Nuevo,56099.65,X3
2380.0,Honda,2007,4.1,Diésel,Automática,275830,Nuevo,38731.08,Civic
2381.0,Tesla,2012,3.7,Eléctrico,Automática,63528,Nuevo,97907.73,Modelo S
2382.0,Honda,2015,1.6,Gasolina,Manual,99811,Usado,71866.01,Fit
2383.0,BMW,2002,2.4,Híbrido,Manual,284931,Nuevo,83982.13,Serie 3
2384.0,Mercedes,2018,2.2,Gasolina,Automática,188499,Usado,8823.45,E-Class
2385.0,Tesla,2011,2.1,Gasolina,Manual,260141,Nuevo,27412.41,Modelo S
2386.0,Honda,2015,3.1,Gasolina,Automática,104887,Usado,40546.25,Accord
2387.0,Ford,2010,4.5,Eléctrico,Automática,61086,Nuevo,22347.13,Mustang
2388.0,Ford,2009,2.1,Híbrido,Manual,255494,Nuevo,11925.43,Focus
2389.0,Honda,2019,2.8,Diésel,Manual,63308,Usado,26383.71,CR-V
2390.0,Mercedes,2003,3.0,Gasolina,Automática,277941,Usado,55695.38,E-Class
2391.0,Audi,2011,5.9,Eléctrico,Manual,267446,Usado,71095.8,Q7
2392.0,BMW,2022,5.8,Diésel,Automática,38059,Usado,78531.99,X3
2393.0,Ford,2001,5.0,Gasolina,Automática,131980,Usado,9078.93,Explorer
2394.0,Audi,2023,2.2,Diésel,Automática,191324,Usado,45658.69,Q7
2396.0,Audi,2018,2.6,Diésel,Automática,276383,Usado,45964.04,Q7
2397.0,Tesla,2004,2.3,Diésel,Automática,27313,Nuevo,46227.71,Modelo Y
2398.0,Toyota,2007,3.5,Híbrido,Automática,42103,Usado,52330.11,RAV4
2399.0,Ford,2006,4.9,Híbrido,Manual,179480,Usado,89818.91,Focus
2401.0,BMW,2023,5.2,Eléctrico,Automática,126228,Nuevo,65488.48,X3
2402.0,Mercedes,2022,2.8,Híbrido,Automática,91665,Nuevo,89113.7,C-Class
2403.0,Tesla,2002,4.4,Diésel,Manual,272678,Nuevo,69454.52,Modelo X
2404.0,Honda,2017,2.6,Híbrido,Automática,279333,Usado,82791.22,CR-V
2406.0,Mercedes,2022,4.5,Gasolina,Manual,273111,Nuevo,54895.73,C-Class
2407.0,Mercedes,2018,1.0,Híbrido,Manual,213063,Nuevo,73789.24,GLC
2408.0,Honda,2018,3.0,Híbrido,Automática,270804,Usado,6870.48,Fit
2409.0,Tesla,2017,2.6,Diésel,Automática,129909,Nuevo,70585.87,Modelo 3
2410.0,Audi,2019,4.5,Híbrido,Automática,140688,Usado,93779.23,A4
2411.0,Audi,2015,4.8,Diésel,Manual,75976,Nuevo,72824.5,A4
2412.0,Mercedes,2007,2.5,Híbrido,Manual,233208,Nuevo,8495.4,C-Class
2413.0,Audi,2000,5.1,Híbrido,Automática,179810,Nuevo,40899.14,A3
2414.0,Toyota,2016,2.5,Eléctrico,Manual,275251,Nuevo,81910.22,Corolla
2415.0,Mercedes,2011,3.2,Híbrido,Automática,192476,Nuevo,96067.81,E-Class
2416.0,Mercedes,2020,4.6,Diésel,Automática,94182,Nuevo,40165.52,C-Class
2417.0,BMW,2010,4.5,Diésel,Manual,243153,Nuevo,84913.44,Serie 5
2418.0,Audi,2004,5.9,Gasolina,Automática,278098,Usado,87061.94,Q5
2419.0,Tesla,2011,2.1,Gasolina,Manual,279087,Usado,16712.21,Modelo X
2420.0,Mercedes,2016,4.3,Eléctrico,Manual,40725,Nuevo,85349.9,C-Class
2421.0,Tesla,2005,4.0,Diésel,Automática,10110,Nuevo,35803.74,Modelo X
2422.0,Toyota,2000,5.6,Diésel,Manual,278606,Nuevo,61357.58,Corolla
2423.0,BMW,2004,1.8,Diésel,Automática,185153,Nuevo,56201.4,X5
2425.0,Tesla,2004,3.8,Diésel,Automática,182296,Usado,75344.14,Modelo 3
2426.0,Mercedes,2021,2.4,Gasolina,Automática,113394,Nuevo,46883.7,E-Class
2427.0,Toyota,2023,3.4,Eléctrico,Automática,148940,Usado,89389.53,RAV4
2428.0,Ford,2000,2.7,Gasolina,Manual,22222,Nuevo,81902.35,Explorer
2429.0,Toyota,2017,3.9,Gasolina,Automática,79794,Usado,79615.0,Corolla
2430.0,Toyota,2015,5.4,Eléctrico,Manual,63924,Nuevo,48533.45,Corolla
2431.0,BMW,2008,3.8,Híbrido,Manual,99854,Usado,8569.42,Serie 3
2432.0,Honda,2018,4.2,Híbrido,Manual,260038,Usado,51764.36,Civic
2433.0,Ford,2021,3.6,Gasolina,Manual,243815,Nuevo,90352.33,Mustang
2434.0,Audi,2004,1.3,Híbrido,Manual,233127,Nuevo,23092.76,A3
2435.0,Audi,2001,2.2,Diésel,Automática,141295,Nuevo,98346.28,Q7
2436.0,Tesla,2014,3.5,Eléctrico,Manual,179238,Nuevo,81730.61,Modelo Y
2438.0,BMW,2003,1.9,Diésel,Automática,274805,Usado,69330.2,Serie 3
2439.0,BMW,2000,3.5,Híbrido,Manual,146663,Nuevo,60767.46,X5
2440.0,Audi,2012,2.6,Diésel,Automática,186307,Nuevo,73463.68,A3
2441.0,Tesla,2019,2.3,Híbrido,Automática,270114,Nuevo,45081.03,Modelo X
2442.0,Tesla,2021,3.3,Gasolina,Manual,47922,Nuevo,85302.37,Modelo Y
2444.0,Ford,2014,5.6,Eléctrico,Manual,120926,Usado,78269.05,Explorer
2445.0,Honda,2022,5.3,Gasolina,Manual,19416,Nuevo,80286.31,Civic
2446.0,Ford,2013,4.5,Diésel,Manual,13672,Usado,13746.65,Explorer
2447.0,Mercedes,2022,1.5,Diésel,Automática,128145,Usado,10285.87,GLA
2448.0,Mercedes,2018,4.9,Híbrido,Automática,178068,Nuevo,81093.66,C-Class
2449.0,Honda,2021,5.0,Gasolina,Automática,64,Nuevo,29641.48,Accord
2450.0,Audi,2023,4.8,Gasolina,Automática,68835,Nuevo,60287.13,A3
2451.0,Honda,2019,1.6,Gasolina,Manual,201457,Usado,47152.53,CR-V
2452.0,BMW,2023,4.2,Gasolina,Manual,247795,Nuevo,7093.72,X3
